"","YEAR","GEOID","A","B","C"
"12021",2020,"220330035051",744.842472309031,615.179492021177,876.967086215912
"12022",2020,"220330035052",1427.1686238307,1208.77345481999,1647.63860066454
"12023",2020,"220330035053",1165.36999384979,959.121719385791,1376.92645068644
"12024",2020,"220330035054",1293.00798475359,877.355258613901,1716.01040883849
"12025",2020,"220330035061",2174.98152919118,1483.52787679267,2874.34817439914
"12026",2020,"220330035062",1216.93484372625,971.787323789315,1464.90077067895
"12027",2020,"220330035063",1462.05051324259,1179.53533625349,1747.35137705063
"12028",2020,"220330035064",3087.93462039011,2653.5581566175,3528.83837824633
"12029",2020,"220330035065",1251.71390118388,956.712392113184,1550.03886368231
"12030",2020,"220330035071",2907.9206082468,2498.32060006703,3322.50826975685
"12031",2020,"220330035072",2111.50985048305,1651.1906943464,2576.58441382415
"12032",2020,"220330035073",2051.67726337009,1480.84752344975,2629.43433485691
"12033",2020,"220330036011",1205.82457802991,1042.81623224095,1371.67920482182
"12034",2020,"220330036012",2036.02525359043,1837.50444283017,2236.1151295675
"12035",2020,"220330036013",1273.62098205772,1049.14643130666,1499.66155472043
"12036",2020,"220330036031",1440.21830570563,1109.7088746146,1775.32975338409
"12037",2020,"220330036032",2171.78606188366,1699.68565663949,2649.88952587797
"12038",2020,"220330036041",956.488119501586,788.517323455566,1128.22128225901
"12039",2020,"220330036042",2085.85359818365,1624.2378817608,2554.27201299878
"12040",2020,"220330036043",1122.17430663241,578.827106378998,1682.63858994515
"12041",2020,"220330036044",2053.01070519602,1768.59588875376,2341.55182743114
"12042",2020,"220330036045",1875.01546761051,1292.06197393298,2465.26189761033
"12043",2020,"220330037011",2078.85078123523,1743.98347737738,2416.77985846542
"12044",2020,"220330037012",874.898685002271,684.73814496564,1066.74347148079
"12045",2020,"220330037013",807.019762481316,627.079455967796,988.202812447151
"12046",2020,"220330037014",1343.07315513527,1103.16135920395,1585.11310080797
"12047",2020,"220330037015",1394.92931978514,1162.81085948004,1628.96472150616
"12048",2020,"220330037021",876.090783450651,740.911625609704,1012.13121744993
"12049",2020,"220330037022",1647.1602274711,1251.7341062015,2061.53234509241
"12050",2020,"220330037023",1330.4424067512,1097.61950163845,1564.64639619689
"12051",2020,"220330037031",1575.73020358062,1198.07127989952,1958.111295931
"12052",2020,"220330037032",1617.5590979357,1212.1563675448,2026.94128056953
"12053",2020,"220330037033",1069.87756708144,864.590674993538,1280.35459816311
"12054",2020,"220330037034",1180.85505006874,876.035634434772,1488.10497139635
"12055",2020,"220330037035",1616.28618006655,1295.23877597628,1940.48970901043
"12056",2020,"220330038011",865.401396589075,709.742210233924,1046.39372391148
"12057",2020,"220330038012",3181.15218567149,2586.03511049128,3782.38564912935
"12058",2020,"220330038013",2873.69733618588,2190.09031496687,3573.54377720327
"12059",2020,"220330038014",1296.79583862486,939.308656635248,1657.18837658225
"12060",2020,"220330038015",1465.96274194883,981.896168392542,2041.09684773402
"12061",2020,"220330038021",850.936671909185,634.470280746263,1074.13896672998
"12062",2020,"220330038022",801.894812625564,594.894431359999,1017.87428081687
"12063",2020,"220330038023",1397.23170706975,1053.63178636813,1764.39733476827
"12064",2020,"220330038024",1358.33712484922,1119.64430028454,1607.57278655514
"12065",2020,"220330038025",1625.45943700617,1268.74670589259,1986.33662609993
"12066",2020,"220330038041",1920.274656701,1585.67922834571,2258.74355001577
"12067",2020,"220330038042",1534.02360213035,1159.56465143114,1950.49718300214
"12068",2020,"220330038043",2115.59069425977,1505.70633572817,2736.63675294168
"12069",2020,"220330038051",1047.14940686299,821.750083433034,1275.80320362973
"12070",2020,"220330038052",1627.13488190009,1369.79697548086,1887.79756870827
"12071",2020,"220330038053",5661.31596351952,4925.30784444241,6403.44988536547
"12072",2020,"220330039041",1349.42099588804,1000.17205775149,1702.58949984696
"12073",2020,"220330039042",4291.22917170712,3834.09472660402,4754.50811882275
"12074",2020,"220330039043",2471.58842364114,2020.84217377636,2927.28723721321
"12075",2020,"220330039061",1553.44371986476,1312.30981978738,1796.31992285105
"12076",2020,"220330039062",1653.09468455934,1051.78378402482,2265.94277568547
"12077",2020,"220330039063",3871.88091534864,3282.48191707076,4467.15458591392
"12078",2020,"220330039064",3140.19050902928,2529.55002733637,3755.86957127818
"12079",2020,"220330039071",1291.13613103477,1052.46977029842,1532.28912817438
"12080",2020,"220330039072",871.00787989788,642.14132375926,1124.06538450426
"12081",2020,"220330039073",2322.59595468062,1652.23861679674,3000.90604411309
"12082",2020,"220330039074",2479.54117833493,2101.84500543355,2862.79151638968
"12083",2020,"220330039081",1531.17933298999,1111.71313639802,1973.38263489602
"12084",2020,"220330039082",2173.5769270029,1841.23894746971,2509.13454470592
"12085",2020,"220330039083",1305.90535880601,974.700100495119,1681.01872607506
"12086",2020,"220330039091",1779.54013075378,1327.87310397561,2235.49706127785
"12087",2020,"220330039092",2441.27649537504,1803.81319187322,3172.63039428116
"12088",2020,"220330039093",1154.02745419016,840.261382857062,1568.9589558275
"12089",2020,"220330039094",480.896753786026,368.303228002361,595.885468800593
"12090",2020,"220330039101",2568.64375451877,2174.05196470047,2967.25106498209
"12091",2020,"220330039102",1275.43281887852,892.919929351156,1662.58192622147
"12092",2020,"220330040051",1629.25021377488,1353.86795599899,1906.50743748791
"12093",2020,"220330040052",628.835939005532,433.24221556964,826.772169551901
"12094",2020,"220330040053",897.335375185782,793.155811215377,1002.26641698983
"12095",2020,"220330040054",3730.67367549248,3093.62265738779,4373.23453559065
"12096",2020,"220330040061",1689.51137871083,1390.10198414124,1992.48990111989
"12097",2020,"220330040062",3433.60986669542,2740.22516210001,4132.92042145938
"12098",2020,"220330040063",2498.67236785339,1993.5601052813,3006.97354271276
"12099",2020,"220330040064",2177.04399855765,1766.3640625304,2597.7868418665
"12100",2020,"220330040091",2003.04745163265,1525.1467050361,2485.23598635876
"12101",2020,"220330040092",7347.8794764847,5835.08338053005,8875.73468542379
"12102",2020,"220330040093",2520.38636421949,2204.70943877738,2839.26303494852
"12103",2020,"220330040101",2627.33293244211,2236.60173498663,3021.60669263009
"12104",2020,"220330040102",1475.27623369449,1194.79998525394,1761.03515987339
"12105",2020,"220330040103",1131.2680618735,837.981560054825,1428.0187449295
"12106",2020,"220330040111",2190.29311251902,1832.18651162952,2584.29516238714
"12107",2020,"220330040112",1221.63062436451,719.273189850093,1774.05850145588
"12108",2020,"220330040113",2116.99650090316,893.69657241943,3359.28618010435
"12109",2020,"220330040131",1494.01384757518,1027.75627111987,2049.59947516984
"12110",2020,"220330040132",997.06797222529,675.898494473176,1425.8150434982
"12111",2020,"220330040133",2222.22611449246,1600.86424184482,2889.30203868926
"12112",2020,"220330040141",1801.22584053427,1397.89855173513,2213.60273442807
"12113",2020,"220330040142",4586.34245614106,3478.09882725131,5769.30197510269
"12114",2020,"220330040143",3742.38652479009,2622.38895775969,4880.29887244159
"12115",2020,"220330040144",3022.16464758246,2669.44138675576,3379.44325677626
"12116",2020,"220330040145",2538.42359205738,1622.65941974309,3495.91145818071
"12117",2020,"220330040151",5521.89276034533,4428.30529462476,6838.90384082823
"12118",2020,"220330040152",3403.62788670961,2804.32296227539,4009.43137045164
"12119",2020,"220330040153",2241.37506347189,1526.9730826506,2967.12595032467
"12120",2020,"220330040161",3028.18329288193,2334.29910572773,3731.70419000787
"12121",2020,"220330040162",7122.14373845847,5586.90657378227,8670.71326650208
"12122",2020,"220330042011",1131.67496226662,874.788093210775,1391.02623826773
"12123",2020,"220330042012",1321.63047950437,1112.8716562852,1544.03120964785
"12124",2020,"220330042013",1157.97791723892,1006.12252981886,1336.04222185889
"12125",2020,"220330042014",913.186988798028,730.031534848565,1098.1728629593
"12126",2020,"220330042015",802.127413861141,652.926569130445,952.791465388188
"12127",2020,"220330042016",892.834868622733,704.738357862597,1084.20005902004
"12128",2020,"220330042031",1056.03656670839,885.32110127935,1228.08385809145
"12129",2020,"220330042032",1387.84547659821,1158.07925317398,1619.9427459124
"12130",2020,"220330042033",1210.16322390756,884.95527265695,1565.13816526636
"12131",2020,"220330042041",1292.64277715539,1118.99995371466,1470.47491351939
"12132",2020,"220330042042",1825.65941363358,1602.43699827847,2050.55116472277
"12133",2020,"220330042043",1872.72615453445,1581.95697560144,2165.34360152
"12134",2020,"220330042051",1365.17944485275,1198.1748806841,1533.94180463836
"12135",2020,"220330042052",2356.5198182385,2126.98652324797,2588.21162192673
"12136",2020,"220330042053",1088.51689510968,908.713078930252,1272.10641761592
"12137",2020,"220330042054",2929.05433336735,2463.41602631552,3400.8718868432
"12138",2020,"220330043011",1968.38433122058,1698.23294445904,2240.44851702417
"12139",2020,"220330043012",1781.79175440768,1576.77162229386,1992.38215838974
"12140",2020,"220330043013",3152.61905865484,2737.50225796489,3571.2157647059
"12141",2020,"220330043021",1920.48146680179,1604.81566738561,2240.65446921559
"12142",2020,"220330043022",1626.89296069519,1369.75772406509,1886.76427535558
"12143",2020,"220330043023",2023.37973462896,1736.91594178574,2311.69686059028
"12144",2020,"220330044011",1339.96264443795,1132.94333741533,1549.6221819646
"12145",2020,"220330044012",1284.72496240355,1054.90298947057,1516.00739203358
"12146",2020,"220330044013",2059.42154521663,1720.6431000695,2401.40746825583
"12147",2020,"220330044021",1661.75453344693,1183.56906867033,2145.15428319628
"12148",2020,"220330044022",1927.4105202162,1599.68206240936,2258.86056354316
"12149",2020,"220330044023",2703.92850848408,2103.96949337707,3309.08671848555
"12150",2020,"220330044031",1841.71211545022,1650.96628704551,2036.18869555765
"12151",2020,"220330044032",1107.24784285359,939.10650407207,1277.8250374414
"12152",2020,"220330044033",1150.94665009614,989.280789815359,1318.64159337874
"12153",2020,"220330044034",719.820415669695,592.445246211647,848.113774167445
"12154",2020,"220330044035",1099.13909278087,914.47974578097,1286.62531582103
"12155",2020,"220330045031",2092.0320276739,1756.90691750183,2430.62685172643
"12156",2020,"220330045032",1355.17721984557,1040.77424172072,1672.45101456682
"12157",2020,"220330045033",2577.77898674275,1942.27027261027,3218.13298466829
"12158",2020,"220330045034",1844.72966309353,1494.75318623059,2198.73429232971
"12159",2020,"220330045041",2351.71294699614,1908.27034975322,2798.23075477127
"12160",2020,"220330045042",2228.43654679389,1727.56737684861,2733.10724554704
"12161",2020,"220330045043",2347.61850995521,1884.89442971507,2814.01992695891
"12162",2020,"220330045051",3917.0344921115,3015.98445879968,4826.57797715699
"12163",2020,"220330045052",4297.52615505143,3529.88531054456,5074.3603749593
"12164",2020,"220330045053",2424.67434517123,1896.31505192411,2957.76110582579
"12165",2020,"220330045071",937.840457592639,771.052877319614,1111.73677563961
"12166",2020,"220330045072",3064.24972889736,2493.7851752292,3639.55807392106
"12167",2020,"220330045073",1364.00250722485,1131.85908133943,1598.53064716296
"12168",2020,"220330045081",2479.01755832365,1798.28564294102,3255.16696171714
"12169",2020,"220330045082",1030.00543849866,744.943732519392,1323.89988089638
"12170",2020,"220330045083",2462.78794132403,2095.16691648928,2833.43801032472
"12171",2020,"220330045084",2660.41298801178,1973.11228723728,3371.51531952548
"12172",2020,"220330045091",2461.56563394333,1970.9460667821,2956.24378837766
"12173",2020,"220330045092",2922.20171229655,2071.86879909321,3784.78646026037
"12174",2020,"220330045093",2844.44542691599,2024.14532458835,3714.37654023371
"12175",2020,"220330045101",4223.32118021406,3459.36155324709,4993.48992347486
"12176",2020,"220330045102",4820.03009237382,4251.33849686654,5395.30482476293
"12177",2020,"220330046021",2124.2705037441,1830.07180242884,2420.6761522074
"12178",2020,"220330046022",1460.86266620362,1203.93709454134,1719.53611081462
"12179",2020,"220330046023",2610.2899172628,2294.75616710451,2927.63270073801
"12180",2020,"220330046031",1222.79117220086,997.14733323581,1460.26783261223
"12181",2020,"220330046032",2099.45035198141,1734.0287559852,2470.25347011048
"12182",2020,"220330046033",2117.4139770379,1759.57952802987,2480.71589983858
"12183",2020,"220330046041",1734.36842225484,1453.34132833925,2019.41836770489
"12184",2020,"220330046042",1973.43935405516,1681.13610894198,2269.27806323177
"12185",2020,"220330046043",4250.94298357701,3484.75516903514,5024.02512580766
"12186",2020,"220330046044",2125.55095008813,1791.71029864725,2465.42337897515
"12187",2020,"220330046045",3795.61637806756,3241.9587138706,4354.60508928399
"12188",2020,"220330047001",1544.24961068069,1281.65947758565,1808.57750043462
"12189",2020,"220330047002",1222.38423816274,1032.7886509159,1415.95676401735
"12190",2020,"220330047003",1989.20562151165,1717.81232065626,2262.30930817444
"12191",2020,"220330047004",1168.5575446697,987.308549746145,1360.54399717172
"12192",2020,"220330048001",2285.19058333121,1787.55179993346,2798.63275675743
"12193",2020,"220330048002",831.099315399423,624.872856677209,1040.32777971286
"12194",2020,"220330048003",1390.84281231746,1110.03975194316,1673.79490658089
"12195",2020,"220330049001",968.610467308531,728.574989571358,1213.85877773495
"12196",2020,"220330049002",739.684516450231,594.124198731939,897.319006942569
"12197",2020,"220330049003",1952.50778967581,1604.15188399736,2305.04039311954
"12198",2020,"220330049004",981.469573681326,803.512995067412,1172.43322257182
"12199",2020,"220330050001",1469.27233536031,1217.25393416579,1728.61992923266
"12200",2020,"220330050002",932.557333138691,764.643733438947,1107.39931133202
"12201",2020,"220330050003",686.200327146149,560.983568186421,814.055051616945
"12202",2020,"220330051001",621.625621941625,403.20997669679,863.523942744945
"12203",2020,"220330051002",1416.90398958008,969.179662666628,1872.01648423995
